DijkstraPQ;10;10;0.16628
DijkstraPQ;10;11;0.19082
DijkstraPQ;10;12;0.14746
DijkstraPQ;10;13;0.14732
DijkstraPQ;10;14;0.20874
DijkstraPQ;10;15;0.20118
DijkstraPQ;10;16;0.23062
DijkstraPQ;10;17;0.22828
DijkstraPQ;10;18;0.2052
DijkstraPQ;10;19;0.2754
DijkstraPQ;10;20;0.23764
DijkstraPQ;10;21;0.28372
DijkstraPQ;10;22;0.21246
DijkstraPQ;10;23;0.2146
DijkstraPQ;10;24;0.24864
DijkstraPQ;10;25;0.22622
DijkstraPQ;10;26;0.24702
DijkstraPQ;10;27;0.25414
DijkstraPQ;10;28;0.23216
DijkstraPQ;10;29;0.3052
DijkstraPQ;10;30;0.2365
DijkstraPQ;10;31;0.29104
DijkstraPQ;10;32;0.25724
DijkstraPQ;10;33;0.25618
DijkstraPQ;10;34;0.28644
DijkstraPQ;10;35;0.26994
DijkstraPQ;10;36;0.27936
DijkstraPQ;10;37;0.25978
DijkstraPQ;10;38;0.24538
DijkstraPQ;10;39;0.2721
DijkstraPQ;10;40;0.27302
DijkstraPQ;10;41;0.334
DijkstraPQ;10;42;0.31292
DijkstraPQ;10;43;0.28718
DijkstraPQ;10;44;0.26612
DijkstraPQ;10;45;0.2631
DijkstraPQ;10;9;0.12374
DijkstraPQ;11;10;0.1743
DijkstraPQ;11;11;0.20438
DijkstraPQ;11;12;0.16952
DijkstraPQ;11;13;0.2166
DijkstraPQ;11;14;0.22972
DijkstraPQ;11;15;0.20902
DijkstraPQ;11;16;0.2585
DijkstraPQ;11;17;0.26534
DijkstraPQ;11;18;0.2465
DijkstraPQ;11;19;0.24986
DijkstraPQ;11;20;0.2839
DijkstraPQ;11;21;0.27232
DijkstraPQ;11;22;0.2825
DijkstraPQ;11;23;0.27672
DijkstraPQ;11;24;0.2714
DijkstraPQ;11;25;0.30606
DijkstraPQ;11;26;0.29294
DijkstraPQ;11;27;0.28854
DijkstraPQ;11;28;0.30194
DijkstraPQ;11;29;0.29468
DijkstraPQ;11;30;0.34548
DijkstraPQ;11;31;0.31136
DijkstraPQ;11;32;0.33156
DijkstraPQ;11;33;0.37286
DijkstraPQ;11;34;0.38958
DijkstraPQ;11;35;0.28976
DijkstraPQ;11;36;0.29928
DijkstraPQ;11;37;0.31772
DijkstraPQ;11;38;0.37326
DijkstraPQ;11;39;0.3382
DijkstraPQ;11;40;0.3372
DijkstraPQ;11;41;0.31438
DijkstraPQ;11;42;0.31228
DijkstraPQ;11;43;0.28488
DijkstraPQ;11;44;0.3542
DijkstraPQ;11;45;0.3083
DijkstraPQ;11;46;0.35536
DijkstraPQ;11;47;0.33698
DijkstraPQ;11;48;0.35872
DijkstraPQ;11;49;0.37006
DijkstraPQ;11;50;0.30908
DijkstraPQ;11;51;0.35868
DijkstraPQ;11;52;0.40856
DijkstraPQ;11;53;0.35598
DijkstraPQ;11;54;0.36502
DijkstraPQ;11;55;0.41184
DijkstraPQ;12;11;0.17508
DijkstraPQ;12;12;0.17728
DijkstraPQ;12;13;0.23164
DijkstraPQ;12;14;0.28436
DijkstraPQ;12;15;0.27386
DijkstraPQ;12;16;0.29592
DijkstraPQ;12;17;0.26998
DijkstraPQ;12;18;0.29536
DijkstraPQ;12;19;0.31058
DijkstraPQ;12;20;0.29816
DijkstraPQ;12;21;0.32162
DijkstraPQ;12;22;0.29838
DijkstraPQ;12;23;0.34022
DijkstraPQ;12;24;0.33706
DijkstraPQ;12;25;0.29364
DijkstraPQ;12;26;0.31258
DijkstraPQ;12;27;0.3633
DijkstraPQ;12;28;0.36124
DijkstraPQ;12;29;0.35962
DijkstraPQ;12;30;0.35584
DijkstraPQ;12;31;0.31068
DijkstraPQ;12;32;0.38734
DijkstraPQ;12;33;0.35134
DijkstraPQ;12;34;0.40156
DijkstraPQ;12;35;0.39966
DijkstraPQ;12;36;0.37186
DijkstraPQ;12;37;0.3877
DijkstraPQ;12;38;0.36422
DijkstraPQ;12;39;0.36734
DijkstraPQ;12;40;0.35684
DijkstraPQ;12;41;0.39994
DijkstraPQ;12;42;0.3761
DijkstraPQ;12;43;0.39316
DijkstraPQ;12;44;0.3593
DijkstraPQ;12;45;0.40676
DijkstraPQ;12;46;0.38992
DijkstraPQ;12;47;0.4215
DijkstraPQ;12;48;0.41964
DijkstraPQ;12;49;0.40784
DijkstraPQ;12;50;0.404
DijkstraPQ;12;51;0.41038
DijkstraPQ;12;52;0.40562
DijkstraPQ;12;53;0.40546
DijkstraPQ;12;54;0.43224
DijkstraPQ;12;55;0.51114
DijkstraPQ;12;56;0.49918
DijkstraPQ;12;57;0.46942
DijkstraPQ;12;58;0.39938
DijkstraPQ;12;59;0.46798
DijkstraPQ;12;60;0.44768
DijkstraPQ;12;61;0.4409
DijkstraPQ;12;62;0.4097
DijkstraPQ;12;63;0.42492
DijkstraPQ;12;64;0.45984
DijkstraPQ;12;65;0.45032
DijkstraPQ;12;66;0.43052
DijkstraPQ;13;12;0.23024
DijkstraPQ;13;13;0.31708
DijkstraPQ;13;14;0.26578
DijkstraPQ;13;15;0.29092
DijkstraPQ;13;16;0.24484
DijkstraPQ;13;17;0.34974
DijkstraPQ;13;18;0.35368
DijkstraPQ;13;19;0.32714
DijkstraPQ;13;20;0.36884
DijkstraPQ;13;21;0.37122
DijkstraPQ;13;22;0.36794
DijkstraPQ;13;23;0.45066
DijkstraPQ;13;24;0.37322
DijkstraPQ;13;25;0.40634
DijkstraPQ;13;26;0.43692
DijkstraPQ;13;27;0.40246
DijkstraPQ;13;28;0.3798
DijkstraPQ;13;29;0.40642
DijkstraPQ;13;30;0.37138
DijkstraPQ;13;31;0.38404
DijkstraPQ;13;32;0.39624
DijkstraPQ;13;33;0.43056
DijkstraPQ;13;34;0.41276
DijkstraPQ;13;35;0.41454
DijkstraPQ;13;36;0.42622
DijkstraPQ;13;37;0.43788
DijkstraPQ;13;38;0.43314
DijkstraPQ;13;39;0.50226
DijkstraPQ;13;40;0.4445
DijkstraPQ;13;41;0.40254
DijkstraPQ;13;42;0.49356
DijkstraPQ;13;43;0.41828
DijkstraPQ;13;44;0.47744
DijkstraPQ;13;45;0.52956
DijkstraPQ;13;46;0.51436
DijkstraPQ;13;47;0.46118
DijkstraPQ;13;48;0.47506
DijkstraPQ;13;49;0.50114
DijkstraPQ;13;50;0.48684
DijkstraPQ;13;51;0.495
DijkstraPQ;13;52;0.46394
DijkstraPQ;13;53;0.47708
DijkstraPQ;13;54;0.51606
DijkstraPQ;13;55;0.46472
DijkstraPQ;13;56;0.49084
DijkstraPQ;13;57;0.47262
DijkstraPQ;13;58;0.48182
DijkstraPQ;13;59;0.5111
DijkstraPQ;13;60;0.49096
DijkstraPQ;13;61;0.5777
DijkstraPQ;13;62;0.5192
DijkstraPQ;13;63;0.56662
DijkstraPQ;13;64;0.58832
DijkstraPQ;13;65;0.5513
DijkstraPQ;13;66;0.56148
DijkstraPQ;13;67;0.49524
DijkstraPQ;13;68;0.49858
DijkstraPQ;13;69;0.53772
DijkstraPQ;13;70;0.52136
DijkstraPQ;13;71;0.5766
DijkstraPQ;13;72;0.52394
DijkstraPQ;13;73;0.52446
DijkstraPQ;13;74;0.52788
DijkstraPQ;13;75;0.52566
DijkstraPQ;13;76;0.51284
DijkstraPQ;13;77;0.52162
DijkstraPQ;13;78;0.53786
DijkstraPQ;14;13;0.27806
DijkstraPQ;14;14;0.24756
DijkstraPQ;14;15;0.28938
DijkstraPQ;14;16;0.33658
DijkstraPQ;14;17;0.38282
DijkstraPQ;14;18;0.40222
DijkstraPQ;14;19;0.39098
DijkstraPQ;14;20;0.3548
DijkstraPQ;14;21;0.41184
DijkstraPQ;14;22;0.4012
DijkstraPQ;14;23;0.45042
DijkstraPQ;14;24;0.39576
DijkstraPQ;14;25;0.4482
DijkstraPQ;14;26;0.45074
DijkstraPQ;14;27;0.47234
DijkstraPQ;14;28;0.3964
DijkstraPQ;14;29;0.45666
DijkstraPQ;14;30;0.46578
DijkstraPQ;14;31;0.44346
DijkstraPQ;14;32;0.45148
DijkstraPQ;14;33;0.43582
DijkstraPQ;14;34;0.46994
DijkstraPQ;14;35;0.48982
DijkstraPQ;14;36;0.53724
DijkstraPQ;14;37;0.54172
DijkstraPQ;14;38;0.48472
DijkstraPQ;14;39;0.54904
DijkstraPQ;14;40;0.48972
DijkstraPQ;14;41;0.51838
DijkstraPQ;14;42;0.5556
DijkstraPQ;14;43;0.54104
DijkstraPQ;14;44;0.5299
DijkstraPQ;14;45;0.53062
DijkstraPQ;14;46;0.49418
DijkstraPQ;14;47;0.47404
DijkstraPQ;14;48;0.5272
DijkstraPQ;14;49;0.55542
DijkstraPQ;14;50;0.58446
DijkstraPQ;14;51;0.60196
DijkstraPQ;14;52;0.55144
DijkstraPQ;14;53;0.56048
DijkstraPQ;14;54;0.54726
DijkstraPQ;14;55;0.5121
DijkstraPQ;14;56;0.52362
