Dijkstra;10;10;3.5366
Dijkstra;10;11;3.61464
Dijkstra;10;12;3.6512
Dijkstra;10;13;3.57782
Dijkstra;10;14;3.65914
Dijkstra;10;15;3.69474
Dijkstra;10;16;3.77926
Dijkstra;10;17;3.85154
Dijkstra;10;18;3.70428
Dijkstra;10;19;3.80092
Dijkstra;10;20;3.76616
Dijkstra;10;21;3.80614
Dijkstra;10;22;3.83268
Dijkstra;10;23;3.7735
Dijkstra;10;24;3.85932
Dijkstra;10;25;4.0404
Dijkstra;10;26;3.92486
Dijkstra;10;27;3.8603
Dijkstra;10;28;3.895
Dijkstra;10;29;3.8919
Dijkstra;10;30;3.95694
Dijkstra;10;31;3.9243
Dijkstra;10;32;3.90614
Dijkstra;10;33;3.92428
Dijkstra;10;34;3.9572
Dijkstra;10;35;3.95186
Dijkstra;10;36;3.96242
Dijkstra;10;37;3.93464
Dijkstra;10;38;3.9735
Dijkstra;10;39;4.04808
Dijkstra;10;40;3.97252
Dijkstra;10;41;3.99454
Dijkstra;10;42;3.9693
Dijkstra;10;43;3.9536
Dijkstra;10;44;4.13956
Dijkstra;10;45;4.035
Dijkstra;10;9;3.5349
Dijkstra;11;10;4.72642
Dijkstra;11;11;4.80422
Dijkstra;11;12;4.78722
Dijkstra;11;13;4.77784
Dijkstra;11;14;4.89246
Dijkstra;11;15;4.96772
Dijkstra;11;16;4.95388
Dijkstra;11;17;4.9072
Dijkstra;11;18;5.00594
Dijkstra;11;19;4.9137
Dijkstra;11;20;4.97962
Dijkstra;11;21;4.97362
Dijkstra;11;22;5.09522
Dijkstra;11;23;5.13616
Dijkstra;11;24;5.0416
Dijkstra;11;25;5.1213
Dijkstra;11;26;5.28504
Dijkstra;11;27;5.11078
Dijkstra;11;28;5.16782
Dijkstra;11;29;5.10798
Dijkstra;11;30;5.21408
Dijkstra;11;31;5.1394
Dijkstra;11;32;5.18462
Dijkstra;11;33;5.21258
Dijkstra;11;34;5.20788
Dijkstra;11;35;5.23816
Dijkstra;11;36;5.18714
Dijkstra;11;37;5.25678
Dijkstra;11;38;5.28318
Dijkstra;11;39;5.28628
Dijkstra;11;40;5.27124
Dijkstra;11;41;5.20482
Dijkstra;11;42;5.33254
Dijkstra;11;43;5.2304
Dijkstra;11;44;5.30776
Dijkstra;11;45;5.27924
Dijkstra;11;46;5.4142
Dijkstra;11;47;5.30596
Dijkstra;11;48;5.32836
Dijkstra;11;49;5.30424
Dijkstra;11;50;5.31686
Dijkstra;11;51;5.39534
Dijkstra;11;52;5.46102
Dijkstra;11;53;5.47986
Dijkstra;11;54;5.46996
Dijkstra;11;55;5.34866
Dijkstra;12;11;6.00556
Dijkstra;12;12;6.02304
Dijkstra;12;13;6.17976
Dijkstra;12;14;6.22844
Dijkstra;12;15;6.32782
Dijkstra;12;16;6.316
Dijkstra;12;17;6.34024
Dijkstra;12;18;6.42776
Dijkstra;12;19;6.42772
Dijkstra;12;20;6.48364
Dijkstra;12;21;6.50214
Dijkstra;12;22;6.53318
Dijkstra;12;23;6.52884
Dijkstra;12;24;6.6461
Dijkstra;12;25;6.5737
Dijkstra;12;26;6.60802
Dijkstra;12;27;6.69794
Dijkstra;12;28;6.54688
Dijkstra;12;29;6.62508
Dijkstra;12;30;6.72124
Dijkstra;12;31;6.59914
Dijkstra;12;32;6.6471
Dijkstra;12;33;6.60732
Dijkstra;12;34;6.7644
Dijkstra;12;35;6.77376
Dijkstra;12;36;6.70568
Dijkstra;12;37;6.73934
Dijkstra;12;38;6.77334
Dijkstra;12;39;6.72452
Dijkstra;12;40;6.76582
Dijkstra;12;41;6.82202
Dijkstra;12;42;6.76746
Dijkstra;12;43;6.76116
Dijkstra;12;44;7.01528
Dijkstra;12;45;6.83642
Dijkstra;12;46;6.90062
Dijkstra;12;47;6.86412
Dijkstra;12;48;6.85502
Dijkstra;12;49;6.84708
Dijkstra;12;50;7.12882
Dijkstra;12;51;6.85172
Dijkstra;12;52;6.92788
Dijkstra;12;53;7.0365
Dijkstra;12;54;7.00836
Dijkstra;12;55;7.0791
Dijkstra;12;56;6.92776
Dijkstra;12;57;7.0195
