BellmanFord;10;10;3.49114
BellmanFord;10;11;4.18086
BellmanFord;10;12;3.89736
BellmanFord;10;13;3.86248
BellmanFord;10;14;4.05512
BellmanFord;10;15;4.56852
BellmanFord;10;16;5.01846
BellmanFord;10;17;5.43966
BellmanFord;10;18;5.0419
BellmanFord;10;19;4.66262
BellmanFord;10;20;4.83862
BellmanFord;10;21;5.47178
BellmanFord;10;22;5.29974
BellmanFord;10;23;4.88678
BellmanFord;10;24;5.92974
BellmanFord;10;25;5.42662
BellmanFord;10;26;6.05662
BellmanFord;10;27;5.99914
BellmanFord;10;28;6.0755
BellmanFord;10;29;6.50524
BellmanFord;10;30;6.05818
BellmanFord;10;31;6.90684
BellmanFord;10;32;6.02266
BellmanFord;10;33;6.61372
BellmanFord;10;34;7.61234
BellmanFord;10;35;6.8462
BellmanFord;10;36;7.31612
BellmanFord;10;37;7.14808
BellmanFord;10;38;6.94598
BellmanFord;10;39;7.59092
BellmanFord;10;40;7.7452
BellmanFord;10;41;7.92884
BellmanFord;10;42;8.0988
BellmanFord;10;43;7.4926
BellmanFord;10;44;8.13474
BellmanFord;10;45;8.01754
BellmanFord;10;9;3.76948
BellmanFord;11;10;5.29794
BellmanFord;11;11;5.20734
BellmanFord;11;12;4.75322
BellmanFord;11;13;5.18356
BellmanFord;11;14;6.11588
BellmanFord;11;15;6.14722
BellmanFord;11;16;6.55924
BellmanFord;11;17;5.76714
BellmanFord;11;18;5.81968
BellmanFord;11;19;6.36164
BellmanFord;11;20;7.1888
BellmanFord;11;21;6.73982
BellmanFord;11;22;6.71644
BellmanFord;11;23;7.21918
BellmanFord;11;24;7.23112
BellmanFord;11;25;7.74576
BellmanFord;11;26;8.0134
BellmanFord;11;27;8.04954
BellmanFord;11;28;8.14598
BellmanFord;11;29;8.6552
BellmanFord;11;30;8.46216
BellmanFord;11;31;8.28234
BellmanFord;11;32;8.57704
BellmanFord;11;33;8.3686
BellmanFord;11;34;8.99808
BellmanFord;11;35;8.77216
BellmanFord;11;36;8.376
BellmanFord;11;37;9.86432
BellmanFord;11;38;10.2297
BellmanFord;11;39;10.3553
BellmanFord;11;40;10.0923
BellmanFord;11;41;9.60316
BellmanFord;11;42;10.0306
BellmanFord;11;43;9.71588
BellmanFord;11;44;10.2737
